rawfile_id,timestamp,rawfile_name,sample_id,run_type,keep,batch,ome_id,Sample
1,1718217228.59816,20240612_WFB_Plate_01_QC_01,-1,QC,1,1,1,QC
2,1718220983.69358,20240612_WFB_Plate_01_1030_NPA,130,Sample,1,1,1,1030
3,1718225127.38961,20240612_WFB_Plate_01_1016_NPA,116,Sample,1,1,1,1016
4,1718228878.65704,20240612_WFB_Plate_01_43_NPA,42,Sample,1,1,1,43
5,1718232631.894,20240612_WFB_Plate_01_2015-77_NPA,328,Sample,1,1,1,2015.77
6,1718236383.9166,20240612_WFB_Plate_01_1137-2_NPA,361,Sample,1,1,1,1137.2
7,1718240137.94364,20240612_WFB_Plate_01_1002_NPA,102,Sample,1,1,1,1002
8,1718243885.65444,20240612_WFB_Plate_01_92_NPA,90,Sample,1,1,1,92
9,1718247635.40694,20240612_WFB_Plate_01_1184_NPA,282,Sample,1,1,1,1184
10,1718251387.03425,20240612_WFB_Plate_01_33_NPA,32,Sample,1,1,1,33
11,1718255136.80572,20240612_WFB_Plate_01_1162_NPA,260,Sample,1,1,1,1162
12,1718258882.33659,20240612_WFB_Plate_01_100_NPA,98,Sample,1,1,1,100
13,1718262627.92263,20240612_WFB_Plate_01_1101_NPA,200,Sample,1,1,1,1101
14,1718266371.73187,20240612_WFB_Plate_01_1041_NPA,141,Sample,1,1,1,1041
15,1718270115.64906,20240612_WFB_Plate_01_50_NPA,49,Sample,1,1,1,50
16,1718273862.8808,20240612_WFB_Plate_01_1109-2_NPA,341,Sample,1,1,1,1109.2
17,1718277608.38547,20240612_WFB_Plate_01_H25_NPA,312,Sample,1,1,1,H25
18,1718281350.28461,20240612_WFB_Plate_01_1062_NPA,161,Sample,1,1,1,1062
19,1718285093.80942,20240612_WFB_Plate_01_1104_NPA,203,Sample,1,1,1,1104
20,1718288839.78428,20240612_WFB_Plate_01_1126_NPA,225,Sample,1,1,1,1126
21,1718292585.21253,20240612_WFB_Plate_01_9_NPA,9,Sample,1,1,1,9
22,1718296013.25879,20240612_WFB_Plate_01_QC_02,-1,QC,1,1,1,QC
23,1718299758.95339,20240612_WFB_Plate_01_1145-2_NPA,367,Sample,1,1,1,1145.2
24,1718303500.62357,20240612_WFB_Plate_01_98_NPA,96,Sample,1,1,1,98
25,1718307242.28817,20240612_WFB_Plate_01_1177_NPA,275,Sample,1,1,1,1177
26,1718310983.64162,20240612_WFB_Plate_01_90_NPA,88,Sample,1,1,1,90
27,1718314727.64914,20240612_WFB_Plate_01_1111-2_NPA,343,Sample,1,1,1,1111.2
28,1718318469.5744,20240612_WFB_Plate_01_24_NPA,23,Sample,1,1,1,24
29,1718322209.06498,20240612_WFB_Plate_01_1003_NPA,103,Sample,1,1,1,1003
30,1718325948.25504,20240612_WFB_Plate_01_1048_NPA,147,Sample,1,1,1,1048
31,1718329688.37685,20240612_WFB_Plate_01_NC1_NPA,381,Sample,1,1,1,NC1
32,1718333428.00351,20240612_WFB_Plate_01_1130_NPA,229,Sample,1,1,1,1130
33,1718337169.72527,20240612_WFB_Plate_01_H21_NPA,308,Sample,1,1,1,H21
34,1718340913.37278,20240612_WFB_Plate_01_1069_NPA,168,Sample,1,1,1,1069
35,1718344653.06504,20240612_WFB_Plate_01_2012-7_NPA,326,Sample,1,1,1,2012.7
36,1718348394.83045,20240612_WFB_Plate_01_1006_NPA,106,Sample,1,1,1,1006
37,1718352134.55527,20240612_WFB_Plate_01_1102_NPA,201,Sample,1,1,1,1102
38,1718355874.36632,20240612_WFB_Plate_01_1116_NPA,215,Sample,1,1,1,1116
39,1718359615.90328,20240612_WFB_Plate_01_NC16_NPA,396,Sample,1,1,1,NC16
40,1718363357.71616,20240612_WFB_Plate_01_H22_NPA,309,Sample,1,1,1,H22
41,1718367096.85329,20240612_WFB_Plate_01_1009_NPA,109,Sample,1,1,1,1009
42,1718370835.10258,20240612_WFB_Plate_01_5_NPA,5,Sample,1,1,1,5
43,1718374265.06118,20240612_WFB_Plate_01_QC_03,-1,QC,1,1,1,QC
44,1718378004.25745,20240612_WFB_Plate_01_1030_NPB,130,Sample,1,1,1,1030
45,1718381745.41561,20240612_WFB_Plate_01_1016_NPB,116,Sample,1,1,1,1016
46,1718385489.12832,20240612_WFB_Plate_01_43_NPB,42,Sample,1,1,1,43
47,1718389229.32843,20240612_WFB_Plate_01_2015-77_NPB,328,Sample,1,1,1,2015.77
48,1718392967.32493,20240612_WFB_Plate_01_1137-2_NPB,361,Sample,1,1,1,1137.2
49,1718396708.52575,20240612_WFB_Plate_01_1002_NPB,102,Sample,1,1,1,1002
50,1718400448.2604,20240612_WFB_Plate_01_92_NPB,90,Sample,1,1,1,92
51,1718404187.55932,20240612_WFB_Plate_01_1184_NPB,282,Sample,1,1,1,1184
52,1718407927.24114,20240612_WFB_Plate_01_33_NPB,32,Sample,1,1,1,33
53,1718411667.44206,20240612_WFB_Plate_01_1162_NPB,260,Sample,1,1,1,1162
54,1718415406.89979,20240612_WFB_Plate_01_100_NPB,98,Sample,1,1,1,100
55,1718419146.92817,20240612_WFB_Plate_01_1101_NPB,200,Sample,1,1,1,1101
56,1718422887.35142,20240612_WFB_Plate_01_1041_NPB,141,Sample,1,1,1,1041
57,1718426628.7343,20240612_WFB_Plate_01_50_NPB,49,Sample,1,1,1,50
58,1718430370.13487,20240612_WFB_Plate_01_1109-2_NPB,341,Sample,1,1,1,1109.2
59,1718434107.87108,20240612_WFB_Plate_01_H25_NPB,312,Sample,1,1,1,H25
60,1718437847.17979,20240612_WFB_Plate_01_1062_NPB,161,Sample,1,1,1,1062
61,1718441588.68291,20240612_WFB_Plate_01_1104_NPB,203,Sample,1,1,1,1104
62,1718445328.18693,20240612_WFB_Plate_01_1126_NPB,225,Sample,1,1,1,1126
63,1718449068.47182,20240612_WFB_Plate_01_9_NPB,9,Sample,1,1,1,9
64,1718452498.11134,20240612_WFB_Plate_01_QC_04,-1,QC,1,1,1,QC
65,1718456237.9774,20240612_WFB_Plate_01_1145-2_NPB,367,Sample,1,1,1,1145.2
66,1718459976.07273,20240612_WFB_Plate_01_98_NPB,96,Sample,1,1,1,98
67,1718463715.61411,20240612_WFB_Plate_01_1177_NPB,275,Sample,1,1,1,1177
68,1718467453.70723,20240612_WFB_Plate_01_90_NPB,88,Sample,1,1,1,90
69,1718471193.07495,20240612_WFB_Plate_01_1111-2_NPB,343,Sample,1,1,1,1111.2
70,1718474933.38794,20240612_WFB_Plate_01_24_NPB,23,Sample,1,1,1,24
71,1718478674.80612,20240612_WFB_Plate_01_1003_NPB,103,Sample,1,1,1,1003
72,1718482417.06884,20240612_WFB_Plate_01_1048_NPB,147,Sample,1,1,1,1048
73,1718486158.72669,20240612_WFB_Plate_01_NC1_NPB,381,Sample,1,1,1,NC1
74,1718489896.92988,20240612_WFB_Plate_01_1130_NPB,229,Sample,1,1,1,1130
75,1718493636.51516,20240612_WFB_Plate_01_H21_NPB,308,Sample,1,1,1,H21
76,1718497377.75491,20240612_WFB_Plate_01_1069_NPB,168,Sample,1,1,1,1069
77,1718501117.19464,20240612_WFB_Plate_01_2012-7_NPB,326,Sample,1,1,1,2012.7
78,1718504855.86291,20240612_WFB_Plate_01_1006_NPB,106,Sample,1,1,1,1006
79,1718508599.49581,20240612_WFB_Plate_01_1102_NPB,201,Sample,1,1,1,1102
80,1718512339.07537,20240612_WFB_Plate_01_1116_NPB,215,Sample,1,1,1,1116
81,1718516078.24917,20240612_WFB_Plate_01_NC16_NPB,396,Sample,1,1,1,NC16
82,1718519817.68949,20240612_WFB_Plate_01_H22_NPB,309,Sample,1,1,1,H22
83,1718523557.20083,20240612_WFB_Plate_01_1009_NPB,109,Sample,1,1,1,1009
84,1718527293.03229,20240612_WFB_Plate_01_5_NPB,5,Sample,1,1,1,5
85,1718530718.9676,20240612_WFB_Plate_01_QC_05,-1,QC,1,1,1,QC
86,1718534460.1509,20240612_WFB_Plate_01_PC1,-1,Control,1,1,1,PC1
87,1718538199.71033,20240612_WFB_Plate_01_DC,-1,Control,1,1,1,DC
88,1718541939.03946,20240612_WFB_Plate_01_MPE,-1,Control,1,1,1,MPE
89,1718545677.08323,20240612_WFB_Plate_01_PC2,-1,Control,1,1,1,PC2
90,1718549436.63024,20240612_WFB_Plate_01_MSControl,-1,Control,1,1,1,MSControl
91,1718552854.12005,20240612_WFB_Plate_01_Blank,-1,Blank,0,1,1,Blank
92,1718556294.36125,20240615_WFB_Plate_02_QC_01,-1,QC,1,2,1,QC
93,1718560035.92949,20240615_WFB_Plate_02_1049_NPA,148,Sample,1,2,1,1049
94,1718563775.76379,20240615_WFB_Plate_02_27_NPA,26,Sample,1,2,1,27
95,1718567516.79097,20240615_WFB_Plate_02_1110_NPA,209,Sample,1,2,1,1110
96,1718571262.31009,20240615_WFB_Plate_02_1142_NPA,240,Sample,1,2,1,1142
97,1718575007.65053,20240615_WFB_Plate_02_1187_NPA,285,Sample,1,2,1,1187
98,1718578749.49723,20240615_WFB_Plate_02_1070_NPA,169,Sample,1,2,1,1070
99,1718582493.53676,20240615_WFB_Plate_02_1053_NPA,152,Sample,1,2,1,1053
100,1718586235.08708,20240615_WFB_Plate_02_H5_NPA,292,Sample,1,2,1,H5
101,1718589976.62745,20240615_WFB_Plate_02_1170_NPA,268,Sample,1,2,1,1170
102,1718593720.44405,20240615_WFB_Plate_02_65_NPA,63,Sample,1,2,1,65
103,1718597463.65732,20240615_WFB_Plate_02_35_NPA,34,Sample,1,2,1,35
104,1718601204.63938,20240615_WFB_Plate_02_H2_NPA,289,Sample,1,2,1,H2
105,1718604945.69035,20240615_WFB_Plate_02_57_NPA,56,Sample,1,2,1,57
106,1718608689.11281,20240615_WFB_Plate_02_1100_NPA,199,Sample,1,2,1,1100
107,1718612430.75148,20240615_WFB_Plate_02_1106-2_NPA,338,Sample,1,2,1,1106.2
108,1718616180.42108,20240615_WFB_Plate_02_1153-2_NPA,373,Sample,1,2,1,1153.2
109,1718619927.5611,20240615_WFB_Plate_02_1164-2_NPA,378,Sample,1,2,1,1164.2
110,1718623672.81559,20240615_WFB_Plate_02_NC13_NPA,393,Sample,1,2,1,NC13
111,1718627416.21352,20240615_WFB_Plate_02_47_NPA,46,Sample,1,2,1,47
112,1718631159.84933,20240615_WFB_Plate_02_1039-2_NPA,334,Sample,1,2,1,1039.2
113,1718634587.33548,20240615_WFB_Plate_02_QC_02,-1,QC,1,2,1,QC
114,1718638329.40042,20240615_WFB_Plate_02_NC14_NPA,394,Sample,1,2,1,NC14
115,1718642068.92395,20240615_WFB_Plate_02_1181_NPA,279,Sample,1,2,1,1181
116,1718645810.49887,20240615_WFB_Plate_02_1157_NPA,255,Sample,1,2,1,1157
117,1718649551.33346,20240615_WFB_Plate_02_1108_NPA,207,Sample,1,2,1,1108
118,1718653293.35092,20240615_WFB_Plate_02_1040_NPA,140,Sample,1,2,1,1040
119,1718657036.84932,20240615_WFB_Plate_02_36_NPA,35,Sample,1,2,1,36
120,1718660778.88864,20240615_WFB_Plate_02_40_NPA,39,Sample,1,2,1,40
121,1718664518.34092,20240615_WFB_Plate_02_93_NPA,91,Sample,1,2,1,93
122,1718668258.32336,20240615_WFB_Plate_02_1165_NPA,263,Sample,1,2,1,1165
123,1718671998.09916,20240615_WFB_Plate_02_1144_NPA,242,Sample,1,2,1,1144
124,1718675737.84979,20240615_WFB_Plate_02_2005-66_NPA,319,Sample,1,2,1,2005.66
125,1718679477.68253,20240615_WFB_Plate_02_1172-2_NPA,380,Sample,1,2,1,1172.2
126,1718683217.62498,20240615_WFB_Plate_02_1071_NPA,170,Sample,1,2,1,1071
127,1718686959.84859,20240615_WFB_Plate_02_1052_NPA,151,Sample,1,2,1,1052
128,1718690699.35135,20240615_WFB_Plate_02_H26_NPA,313,Sample,1,2,1,H26
129,1718694440.50031,20240615_WFB_Plate_02_28_NPA,27,Sample,1,2,1,28
130,1718698182.11376,20240615_WFB_Plate_02_1156_NPA,254,Sample,1,2,1,1156
131,1718701924.32176,20240615_WFB_Plate_02_1137_NPA,235,Sample,1,2,1,1137
132,1718705667.90507,20240615_WFB_Plate_02_1010_NPA,110,Sample,1,2,1,1010
133,1718709407.5903,20240615_WFB_Plate_02_83_NPA,81,Sample,1,2,1,83
134,1718712833.61866,20240615_WFB_Plate_02_QC_03,-1,QC,1,2,1,QC
135,1718716575.01939,20240615_WFB_Plate_02_1049_NPB,148,Sample,1,2,1,1049
136,1718720314.86094,20240615_WFB_Plate_02_27_NPB,26,Sample,1,2,1,27
137,1718724056.23991,20240615_WFB_Plate_02_1110_NPB,209,Sample,1,2,1,1110
138,1718727798.15411,20240615_WFB_Plate_02_1142_NPB,240,Sample,1,2,1,1142
139,1718731539.56707,20240615_WFB_Plate_02_1187_NPB,285,Sample,1,2,1,1187
140,1718735278.4416,20240615_WFB_Plate_02_1070_NPB,169,Sample,1,2,1,1070
141,1718739019.54771,20240615_WFB_Plate_02_1053_NPB,152,Sample,1,2,1,1053
142,1718742759.49776,20240615_WFB_Plate_02_H5_NPB,292,Sample,1,2,1,H5
143,1718746497.30135,20240615_WFB_Plate_02_1170_NPB,268,Sample,1,2,1,1170
144,1718750240.92968,20240615_WFB_Plate_02_65_NPB,63,Sample,1,2,1,65
145,1718753984.88486,20240615_WFB_Plate_02_35_NPB,34,Sample,1,2,1,35
146,1718757723.92919,20240615_WFB_Plate_02_H2_NPB,289,Sample,1,2,1,H2
147,1718761461.55386,20240615_WFB_Plate_02_57_NPB,56,Sample,1,2,1,57
148,1718765201.35013,20240615_WFB_Plate_02_1100_NPB,199,Sample,1,2,1,1100
149,1718768941.22549,20240615_WFB_Plate_02_1106-2_NPB,338,Sample,1,2,1,1106.2
150,1718772682.61913,20240615_WFB_Plate_02_1153-2_NPB,373,Sample,1,2,1,1153.2
151,1718776420.18329,20240615_WFB_Plate_02_1164-2_NPB,378,Sample,1,2,1,1164.2
152,1718780160.57242,20240615_WFB_Plate_02_NC13_NPB,393,Sample,1,2,1,NC13
153,1718783900.35122,20240615_WFB_Plate_02_47_NPB,46,Sample,1,2,1,47
154,1718787640.12919,20240615_WFB_Plate_02_1039-2_NPB,334,Sample,1,2,1,1039.2
155,1718791066.31407,20240615_WFB_Plate_02_QC_04,-1,QC,1,2,1,QC
156,1718794806.07107,20240615_WFB_Plate_02_NC14_NPB,394,Sample,1,2,1,NC14
157,1718798544.32282,20240615_WFB_Plate_02_1181_NPB,279,Sample,1,2,1,1181
158,1718802281.97972,20240615_WFB_Plate_02_1157_NPB,255,Sample,1,2,1,1157
159,1718806021.69518,20240615_WFB_Plate_02_1108_NPB,207,Sample,1,2,1,1108
160,1718809759.00908,20240615_WFB_Plate_02_1040_NPB,140,Sample,1,2,1,1040
161,1718813496.21757,20240615_WFB_Plate_02_36_NPB,35,Sample,1,2,1,36
162,1718817239.38042,20240615_WFB_Plate_02_40_NPB,39,Sample,1,2,1,40
163,1718820976.77555,20240615_WFB_Plate_02_93_NPB,91,Sample,1,2,1,93
164,1718824716.28314,20240615_WFB_Plate_02_1165_NPB,263,Sample,1,2,1,1165
165,1718828457.50813,20240615_WFB_Plate_02_1144_NPB,242,Sample,1,2,1,1144
166,1718832200.6272,20240615_WFB_Plate_02_2005-66_NPB,319,Sample,1,2,1,2005.66
167,1718835940.6557,20240615_WFB_Plate_02_1172-2_NPB,380,Sample,1,2,1,1172.2
168,1718839682.33904,20240615_WFB_Plate_02_1071_NPB,170,Sample,1,2,1,1071
169,1718843421.61073,20240615_WFB_Plate_02_1052_NPB,151,Sample,1,2,1,1052
170,1718847160.81075,20240615_WFB_Plate_02_H26_NPB,313,Sample,1,2,1,H26
171,1718850898.29922,20240615_WFB_Plate_02_28_NPB,27,Sample,1,2,1,28
172,1718854637.88959,20240615_WFB_Plate_02_1156_NPB,254,Sample,1,2,1,1156
173,1718858375.78704,20240615_WFB_Plate_02_1137_NPB,235,Sample,1,2,1,1137
174,1718862114.94849,20240615_WFB_Plate_02_1010_NPB,110,Sample,1,2,1,1010
175,1718865855.94135,20240615_WFB_Plate_02_83_NPB,81,Sample,1,2,1,83
176,1718869279.6102,20240615_WFB_Plate_02_QC_05,-1,QC,1,2,1,QC
177,1718873019.4015,20240615_WFB_Plate_02_PC1,-1,Control,1,2,1,PC1
178,1718876760.68592,20240615_WFB_Plate_02_DC,-1,Control,1,2,1,DC
179,1718880502.1936,20240615_WFB_Plate_02_MPE,-1,Control,1,2,1,MPE
180,1718884245.69836,20240615_WFB_Plate_02_PC2,-1,Control,1,2,1,PC2
181,1718888015.57051,20240615_WFB_Plate_02_MSControl,-1,Control,1,2,1,MSControl
182,1718891433.57351,20240615_WFB_Plate_02_Blank,-1,Blank,0,2,1,Blank
183,1718916639.98854,20240620_WFB_Plate_03_QC_01,-1,QC,1,3,1,QC
184,1718920391.67888,20240620_WFB_Plate_03_48_NPA,47,Sample,1,3,1,48
185,1718924147.19045,20240620_WFB_Plate_03_1033_NPA,133,Sample,1,3,1,1033
186,1718927898.74298,20240620_WFB_Plate_03_1143-2_NPA,365,Sample,1,3,1,1143.2
187,1718931652.31153,20240620_WFB_Plate_03_99_NPA,97,Sample,1,3,1,99
188,1718935407.46732,20240620_WFB_Plate_03_68_NPA,66,Sample,1,3,1,68
189,1718939160.97167,20240620_WFB_Plate_03_14_NPA,13,Sample,1,3,1,14
190,1718989407.12816,20240620_WFB_Plate_03_NC5_NPA,385,Sample,1,3,1,NC5
191,1718993161.97781,20240620_WFB_Plate_03_44_NPA,43,Sample,1,3,1,44
192,1718996914.89054,20240620_WFB_Plate_03_1050_NPA,149,Sample,1,3,1,1050
193,1719000669.04289,20240620_WFB_Plate_03_1122_NPA,221,Sample,1,3,1,1122
194,1719004406.55211,20240620_WFB_Plate_03_2018-67_NPA,330,Sample,1,3,1,2018.67
195,1719008159.74498,20240620_WFB_Plate_03_1143_NPA,241,Sample,1,3,1,1143
196,1719011912.54692,20240620_WFB_Plate_03_1098_NPA,197,Sample,1,3,1,1098
197,1719015667.36381,20240620_WFB_Plate_03_1107_NPA,206,Sample,1,3,1,1107
198,1719019420.71965,20240620_WFB_Plate_03_1011_NPA,111,Sample,1,3,1,1011
199,1719023175.46664,20240620_WFB_Plate_03_1066_NPA,165,Sample,1,3,1,1066
200,1719026928.94575,20240620_WFB_Plate_03_H16_NPA,303,Sample,1,3,1,H16
201,1719030684.32142,20240620_WFB_Plate_03_1119-2_NPA,350,Sample,1,3,1,1119.2
202,1719034439.87771,20240620_WFB_Plate_03_1014_NPA,114,Sample,1,3,1,1014
203,1719038192.26414,20240620_WFB_Plate_03_1161_NPA,259,Sample,1,3,1,1161
204,1719041628.24626,20240620_WFB_Plate_03_QC_02,-1,QC,1,3,1,QC
205,1719045381.20724,20240620_WFB_Plate_03_82_NPA,80,Sample,1,3,1,82
206,1719049137.81501,20240620_WFB_Plate_03_88_NPA,86,Sample,1,3,1,88
207,1719052890.66046,20240620_WFB_Plate_03_1172_NPA,270,Sample,1,3,1,1172
208,1719056643.4707,20240620_WFB_Plate_03_1182_NPA,280,Sample,1,3,1,1182
209,1719060398.62143,20240620_WFB_Plate_03_72_NPA,70,Sample,1,3,1,72
210,1719064149.77141,20240620_WFB_Plate_03_67_NPA,65,Sample,1,3,1,67
211,1719067900.51027,20240620_WFB_Plate_03_NC17_NPA,397,Sample,1,3,1,NC17
212,1719071657.00055,20240620_WFB_Plate_03_1133_NPA,232,Sample,1,3,1,1133
213,1719075409.3902,20240620_WFB_Plate_03_1040-2_NPA,335,Sample,1,3,1,1040.2
214,1719079162.72948,20240620_WFB_Plate_03_H13_NPA,300,Sample,1,3,1,H13
215,1719082916.03575,20240620_WFB_Plate_03_1124_NPA,223,Sample,1,3,1,1124
216,1719086669.00048,20240620_WFB_Plate_03_1021_NPA,121,Sample,1,3,1,1021
217,1719090424.21199,20240620_WFB_Plate_03_62_NPA,60,Sample,1,3,1,62
218,1719094178.77906,20240620_WFB_Plate_03_1108-2_NPA,340,Sample,1,3,1,1108.2
219,1719097929.82117,20240620_WFB_Plate_03_1129-2_NPA,357,Sample,1,3,1,1129.2
220,1719101687.19126,20240620_WFB_Plate_03_1113_NPA,212,Sample,1,3,1,1113
221,1719105440.71564,20240620_WFB_Plate_03_1072_NPA,171,Sample,1,3,1,1072
222,1719109193.97063,20240620_WFB_Plate_03_1115_NPA,214,Sample,1,3,1,1115
223,1719158534.58494,20240620_WFB_Plate_03_H12_NPA,299,Sample,1,3,1,H12
224,1719162292.55465,20240620_WFB_Plate_03_1117_NPA,216,Sample,1,3,1,1117
225,1719165728.15048,20240620_WFB_Plate_03_QC_03,-1,QC,1,3,1,QC
226,1719169484.6811,20240620_WFB_Plate_03_48_NPB,47,Sample,1,3,1,48
227,1719173237.63106,20240620_WFB_Plate_03_1033_NPB,133,Sample,1,3,1,1033
